Date,Close,High,Low,Open,Volume,Adj Close,ticker,return,log_ret,SMA_10,SMA_50,trend_strength,volatility,atr,high_N,low_N
2025-01-31,412.791748046875,418.39098567699745,412.64257384774635,416.69033910532374,34161900,412.791748046875,MSFT,0.0001686621321865811,0.00016864791032826772,432.48753967285154,428.94847717285154,0.008573481705351625,0.02127337923828067,11.160102584491638,445.9296782334323,408.4754763868852
2025-02-03,408.67437744140625,413.1398303368367,406.4267183987767,409.3506540265293,25679100,408.67437744140625,MSFT,-0.00997444988895757,-0.010024527993554973,430.6864349365234,428.86872619628906,0.004447816747442113,0.021331392152773004,11.166495369979733,445.9296782334323,406.4267183987767
2025-02-04,410.116455078125,411.65800277159144,407.5008227766752,410.43471361041793,20532100,410.116455078125,MSFT,0.0035286715202140773,0.0035224603659921266,429.0822479248047,428.77751892089844,0.0007430304249757123,0.0211661024143278,10.822672791702294,445.9296782334323,406.4267183987767
2025-02-05,411.0314636230469,411.5684907814938,408.1572423104593,410.0965981017129,16316700,411.0314636230469,MSFT,0.002231094445473092,0.0022286092500448107,425.8092315673828,428.7502697753906,-0.007155262962314232,0.021001046660569823,10.179777024336529,445.9296782334323,406.4267183987767
2025-02-06,413.5475769042969,415.9145752087822,411.737515806655,411.737515806655,16309800,413.5475769042969,MSFT,0.006121461503388659,0.006102801470315977,422.7371124267578,428.80894653320314,-0.014682310925135693,0.020899037402462517,10.166277509628085,445.9296782334323,406.4267183987767
2025-02-07,407.5107727050781,416.36212936115334,405.86979579790295,414.2040051086223,22886800,407.5107727050781,MSFT,-0.01459760505528429,-0.01470519844624903,419.3248596191406,428.66473876953125,-0.022919342937591604,0.02107293463644675,10.212447831467472,445.9296782334323,405.86979579790295
2025-02-10,409.96728515625,413.1895693646485,408.6744015876666,411.44913283343,20817900,409.96728515625,MSFT,0.006028092054758183,0.006009995795377568,417.1030670166016,428.53405700683595,-0.027882688214689366,0.020959121667555824,10.2415744271032,445.9296782334323,405.86979579790295
2025-02-11,409.1915283203125,410.2357780460881,407.06320861531077,407.4013772616106,18140600,409.1915283203125,MSFT,-0.0018922408300013904,-0.0018940333793277051,413.5466064453125,428.2048657226562,-0.03582248962365945,0.020945741253305183,9.134798556409894,445.9296782334323,405.86979579790295
2025-02-12,406.8046569824219,408.5053035519359,402.1601645834243,404.98464070295296,19121700,406.8046569824219,MSFT,-0.005833139673464105,-0.0058502188820142575,410.2358001708984,427.9273907470703,-0.04348915449347071,0.020967850083008274,9.264088158909962,445.9296782334323,402.1601645834243
2025-02-13,408.29644775390625,408.7539254008991,404.13926797640636,404.775785007703,23891700,408.29644775390625,MSFT,0.003667093642806707,0.003660386247676943,409.79323120117186,427.67040283203124,-0.0437847836521824,0.020091656700067594,9.216496916576952,445.9296782334323,402.1601645834243
2025-02-14,406.1979675292969,406.6753553081934,403.66191514014076,405.5614808415711,22758500,406.1979675292969,MSFT,-0.005139599514405235,-0.0051528526861557445,409.13385314941405,427.2218670654297,-0.04453004535211286,0.02009933315689071,8.086988788297447,445.9296782334323,402.1601645834243
2025-02-18,407.4013977050781,408.3561429609082,404.2785427328027,405.7703454735141,21423100,407.4013977050781,MSFT,0.002962669121909123,0.002958289066716519,409.0065551757813,426.79302368164065,-0.04365833943145962,0.019926140023042688,7.17059611481,445.9296782334323,402.1601645834243
2025-02-19,412.5033264160156,413.21939292620334,405.4222411212721,405.65099512827777,24114200,412.5033264160156,MSFT,0.012523100656200548,0.01244533520120256,409.2452423095703,426.3424987792969,-0.041447560237329435,0.0201980241912103,7.244474110680857,445.9296782334323,402.1601645834243
2025-02-20,414.6857604980469,417.8547165109783,411.10822380495836,413.84867949906476,23508700,414.6857604980469,MSFT,0.005290706625309172,0.00527676000702823,409.6106719970703,425.8321911621094,-0.03911761798996103,0.017717291655345798,5.654182999057022,445.9296782334323,402.1601645834243
2025-02-21,406.793212890625,416.59905745325864,406.4743466307379,415.8915301727366,27524800,406.793212890625,MSFT,-0.01903259855834627,-0.019216049895858706,408.93523559570315,425.14513610839845,-0.03984801122297405,0.01802544203222833,5.966775784290568,445.9296782334323,402.1601645834243
2025-02-24,402.59783935546875,407.9491968592537,397.93408950529806,407.09219625426255,26443700,402.59783935546875,MSFT,-0.010313283020000341,-0.010366833428525232,408.4439422607422,424.3254425048828,-0.03944755458590093,0.018072347638450274,6.202632599711682,445.9296782334323,397.93408950529806
2025-02-25,396.5190124511719,400.52507980230723,395.3231955078189,399.7079184567694,29387400,396.5190124511719,MSFT,-0.015099005285345468,-0.015214155841862425,407.0991149902344,423.4376776123047,-0.041204991712931446,0.017809908357994036,6.425308589192651,445.9296782334323,395.3231955078189
2025-02-26,398.3426818847656,402.19924554396545,392.88169018272754,396.6286502127144,19619000,398.3426818847656,MSFT,0.004599197961077106,0.0045886539670513095,406.0142303466797,422.47380432128904,-0.04132013646323451,0.016204633156573722,6.847187652778611,444.4378728714111,392.88169018272754
2025-02-27,391.1676330566406,404.33177619538384,390.80889711711075,399.87728914292836,21127400,391.1676330566406,MSFT,-0.018012252149772423,-0.018176447436435365,404.4505279541016,421.35509216308594,-0.04321565175750777,0.016411548140508353,7.464313902245594,420.5491243253889,390.80889711711075
2025-02-28,395.6121520996094,396.24994544118493,385.2283339547379,391.29719366600983,32845700,395.6121520996094,MSFT,0.011362185077120612,0.011298120272978095,403.1820983886719,420.3708203125,-0.04344841742753197,0.009663811735162274,7.502119468188214,418.39098567699745,385.2283339547379
2025-03-03,387.14166259765625,397.4358274187669,384.8197626823639,397.4358274187669,23007700,387.14166259765625,MSFT,-0.02141109532909491,-0.021643638152859412,401.27646789550784,419.1312109375,-0.04611940477340979,0.01057970237396451,7.997638616533403,417.8547165109783,384.8197626823639
2025-03-04,387.26123046875,391.21745294280987,379.67765721488945,382.06932141422595,29342900,387.26123046875,MSFT,0.00030884785246687585,0.000308800168786638,399.262451171875,417.8369073486328,-0.047963634661478606,0.010481131382511947,8.59529763775791,417.8547165109783,379.67765721488945
2025-03-05,399.628173828125,400.27594221038044,387.4605594414927,387.9887187604894,23433100,399.628173828125,MSFT,0.031934369842304466,0.03143506992306993,397.9749359130859,417.12947631835937,-0.047930905926346364,0.012925397008545596,9.022679638096642,417.8547165109783,379.67765721488945
2025-03-06,395.5125427246094,400.7542663515353,391.3171323240562,392.91158534383527,23304600,395.5125427246094,MSFT,-0.010298651028757821,-0.01035204907017279,396.0576141357422,416.3468933105469,-0.051298699745489125,0.013050396695932503,9.367142252595666,417.8547165109783,379.67765721488945
2025-03-07,391.9449462890625,393.42976525122566,384.20192438386283,390.9583919892802,22034100,391.9449462890625,MSFT,-0.009020185329573605,-0.009061113506992983,394.5727874755859,415.50151123046874,-0.05339710067201048,0.012999888338111647,9.844005518808599,417.8547165109783,379.67765721488945
2025-03-10,378.840576171875,385.05890917094194,375.9107776446238,384.50085520495696,32840100,378.840576171875,MSFT,-0.03343421121068091,-0.034005913546034224,392.1970611572266,414.4208935546875,-0.058662756302477616,0.014561896275644911,10.698046119975256,417.8547165109783,375.9107776446238
