Date,Close,High,Low,Open,Volume,Adj Close,ticker,return,log_ret,SMA_10,SMA_50,trend_strength,volatility,atr,high_N,low_N
2025-01-31,204.9363250732422,206.4115433442633,202.9228414159413,203.05740015774455,17060300,204.9363250732422,GOOG,0.014657363032999582,0.014550982136532834,198.8500244140625,188.16967803955077,0.05211543815228786,0.016720679316399298,4.76229451846487,206.4115433442633,188.05099402103852
2025-02-03,201.98585510253906,204.55752840288116,201.00902290938853,201.56222400754768,16719500,201.98585510253906,GOOG,-0.014397008288543511,-0.014501650785962134,199.3573791503906,188.68880340576172,0.05281842997972776,0.017210841455396746,4.721713353448798,206.4115433442633,188.05099402103852
2025-02-04,207.0395050048828,208.02629948497267,203.6006296665919,203.83986040606993,28285400,207.0395050048828,GOOG,0.02501982081754317,0.024711949786375666,200.16277160644532,189.2536441040039,0.05269104320059173,0.017756786829190865,4.894724606419634,208.02629948497267,188.05099402103852
2025-02-05,192.676025390625,193.9219903566669,189.2969690111007,192.47667403796495,43666400,192.676025390625,GOOG,-0.06937555040000243,-0.07189946697453138,199.4919448852539,189.57601928710938,0.05146424199918649,0.023826793768860915,5.681461574442898,208.02629948497267,188.05099402103852
2025-02-06,192.68597412109375,193.2042997692843,189.87508526379926,190.37347121526227,20816600,192.68597412109375,GOOG,5.1634501223363216e-05,5.16331682083911e-05,198.8669677734375,190.05968841552735,0.045707942148270744,0.023797011793908644,5.728451749249079,208.02629948497267,188.05099402103852
2025-02-07,186.53590393066406,192.39193919392628,184.50249582506203,192.11783298882085,29565700,186.53590393066406,GOOG,-0.03191758102001063,-0.03243805175569925,197.3957321166992,190.47352325439454,0.03710925734103005,0.024803113697300472,5.999713768095892,208.02629948497267,184.50249582506203
2025-02-10,187.59246826171875,189.3766984774281,187.00437649187288,188.4496927028371,16606000,187.59246826171875,GOOG,0.005664133868016119,0.005648152978645293,196.8405288696289,190.85153900146486,0.03192553477045008,0.024761075874573792,5.754793813462529,208.02629948497267,184.50249582506203
2025-02-11,186.4661407470703,188.1905520059208,185.47933101594776,186.2318987244594,13028100,186.4661407470703,GOOG,-0.006004119062376412,-0.006022216260081105,195.84375762939453,191.18333221435546,0.02499341379816858,0.024773312864699498,5.740554435710438,208.02629948497267,184.50249582506203
2025-02-12,184.83140563964844,186.22689542176803,183.03722839190226,184.6320543020691,17632300,184.83140563964844,GOOG,-0.008766927340654762,-0.008805582941213985,194.67254943847655,191.478447265625,0.01728116583757878,0.024804080501096094,5.620943357063175,208.02629948497267,183.03722839190226
2025-02-13,187.27349853515625,187.3831440461535,184.28318300926568,185.32978127570235,12729300,187.27349853515625,GOOG,0.013212543004022637,0.01312601866214646,193.20231018066406,191.82897583007812,0.0073333085638282326,0.023908014914630963,5.629485868094103,208.02629948497267,183.03722839190226
2025-02-14,186.2667694091797,187.5426362882782,185.50922820269398,186.2269052233785,12714200,186.2667694091797,GOOG,-0.00537571591202779,-0.0053902170655470505,191.33535461425782,192.1097869873047,-0.004157651821112745,0.023786856828972715,5.119706943558772,208.02629948497267,183.03722839190226
2025-02-18,185.20022583007812,187.173829973565,182.98739095029217,186.83493117095733,19796000,185.20022583007812,GOOG,-0.005725892935624199,-0.005742348706632969,189.65679168701172,192.36847076416015,-0.014641877810864049,0.023414966649974108,5.0898039104249255,208.02629948497267,182.98739095029217
2025-02-19,186.5259246826172,186.75517795378096,184.90118166936188,185.58396796599052,13120500,186.5259246826172,GOOG,0.007158192419027598,0.007132694168288323,187.60543365478514,192.59253601074218,-0.026736778624434264,0.02332502538297769,4.989414461871681,208.02629948497267,182.98739095029217
2025-02-20,186.0375213623047,186.515967653067,184.0041132194147,185.89797389376844,12063800,186.0375213623047,GOOG,-0.0026184205822517015,-0.002621854641274881,186.94158325195312,192.84227813720702,-0.03171776769570264,0.02329330232744839,4.7382265255599805,208.02629948497267,182.98739095029217
2025-02-21,180.9938507080078,186.86483682679946,180.5453063768706,186.68540996862492,19520800,180.9938507080078,GOOG,-0.027111039844883833,-0.02748532442343042,185.77237091064453,192.94773651123046,-0.039644250743975526,0.023899665681034115,4.872789255484753,208.02629948497267,180.5453063768706
2025-02-24,180.6051025390625,184.49250685544612,180.2961056843669,183.20667779988295,18734000,180.6051025390625,GOOG,-0.00214785291005537,-0.002150162854323367,185.17929077148438,193.02927215576173,-0.043464892596705614,0.02360283137639582,4.892010613143723,208.02629948497267,180.2961056843669
2025-02-25,176.79742431640625,180.17648039704747,176.19937031132497,179.57343766549263,20832500,176.79742431640625,GOOG,-0.021082893944442627,-0.02130831209416105,184.09978637695312,192.8466632080078,-0.04947400599796526,0.022412611735634164,4.775245459236861,208.02629948497267,176.19937031132497
2025-02-26,174.13604736328125,177.50514124217776,173.0296299492345,176.37381061451893,23637200,174.13604736328125,GOOG,-0.015053256366235557,-0.01516770664863037,182.8667770385742,192.40788360595704,-0.05479110564326894,0.02194995829168619,3.8276008377483715,208.02629948497267,173.0296299492345
2025-02-27,169.66055297851562,176.01994740253818,169.20402365784025,175.3720517468169,25930500,169.66055297851562,GOOG,-0.0257011368555351,-0.026037181394933016,181.34969177246094,191.94099548339844,-0.06242643634598249,0.022332451178258515,4.07665149769215,208.02629948497267,169.20402365784025
2025-02-28,171.6640625,171.94315742282225,167.84642419410588,169.75026222513335,30049800,171.6640625,GOOG,0.011808929573264404,0.011739748269907957,179.78874816894532,191.55903259277343,-0.06856580377053652,0.021312331554312114,3.784741135741054,208.02629948497267,167.84642419410588
2025-03-03,168.11557006835938,174.43510093183014,167.09885836425866,173.16919622639824,24122000,168.11557006835938,GOOG,-0.020671143278114035,-0.020887782007314743,177.97362823486327,190.97093719482422,-0.07731175021252323,0.020794231574876004,4.105844565798727,208.02629948497267,167.09885836425866
2025-03-04,172.0528106689453,174.5995557564392,166.99916947110347,167.39788738556237,30711400,172.0528106689453,GOOG,0.02341984504460215,0.023149808489298145,176.65888671875,190.48231994628907,-0.08034412907172644,0.022023926885292977,4.455070658324634,208.02629948497267,166.99916947110347
2025-03-05,174.42514038085938,175.18268163682967,170.37823322393749,171.76376092594464,18848000,174.42514038085938,GOOG,0.013788381036557329,0.013694186186093672,175.4488082885742,190.1800991821289,-0.08445623641975435,0.021287596743262707,4.553323233876357,193.9219903566669,166.99916947110347
2025-03-06,173.64764404296875,176.15949834739462,171.95112715118205,171.99299899435542,19082400,173.64764404296875,GOOG,-0.004457478642086565,-0.004467442821110766,174.20982055664064,189.87129943847657,-0.09019113946608186,0.015198725008072253,4.63249538811384,193.2042997692843,166.99916947110347
2025-03-07,175.18267822265625,176.32895993375635,171.69397623813677,172.68277843809483,16395300,175.18267822265625,GOOG,0.008839936689884809,0.008801093197708939,173.62870330810546,189.52821075439454,-0.09075958655045158,0.01548111090594552,4.81832221740208,192.39193919392628,166.99916947110347
